timestamp,lat,lon,incident_coords,incident_count,incident_magnitudes,incident_delays,incident_roads,incident_id,icon_category,start_time,end_time,from_location,to_location,length,time_validity,probability,num_reports,last_report,tmc_countryCode,tmc_tableNumber,tmc_tableVersion,tmc_direction,event_descriptions,avg_speed,free_flow_speed,jam_factor,temp,wind,rain
2025-09-10T14:48:23,48.8852133185,2.3072066489,"[[2.3072066489, 48.8852133185]]",1,[1],[150],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38508850352027000,6,2025-09-10 16:44:43+02:00,2025-09-10 17:08:56+02:00,Rue Jouffroy d'Abbans (Boulevard Malesherbes),Place de Wagram (Boulevard Malesherbes),341.3224356341,present,certain,,,F,32,12.1,negative,['Slow traffic'],28,28,1.0,20.64,6.69,0.24
2025-09-10T14:48:33,48.900953868,2.3146041814,"[[2.3146041814, 48.900953868]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38494423136015001,8,2025-09-10 08:00:27+02:00,2025-09-10 18:00:00+02:00,Boulevard Victor Hugo (D912),Rue Klock,58.3914608889,present,certain,,,,,,,"['Closed', 'Roadworks']",14,14,1.0,20.64,6.69,0.24
2025-09-10T14:48:43,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],21,21,1.0,20.64,6.69,0.24
2025-09-10T14:48:53,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,20.64,6.69,0.24
2025-09-10T14:49:04,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,20.64,6.69,0.24
2025-09-10T14:49:14,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,20.64,6.69,0.24
2025-09-10T14:49:24,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,20.64,6.69,0.24
2025-09-10T14:49:34,48.8958308392,2.3298257176,"[[2.3298257176, 48.8958308392]]",1,[2],[135],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38505965012014000,6,2025-09-10 16:34:23+02:00,2025-09-10 17:05:56+02:00,Place Noël Veg,Avenue de Saint-Ouen / Rue Jacques Kellner,107.8511012677,present,certain,,,,,,,['Queuing traffic'],12,15,1.248062015503876,20.64,6.69,0.24
2025-09-10T14:50:15,48.8897851629,2.291077185,"[[2.291077185, 48.8897851629]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079292014000,8,2025-09-09 00:16:00+02:00,,Rue Jacques Ibert (D17),Rue du Président Wilson,99.3237,present,probable,,,,,,,['Closed'],29,29,1.0,20.62,6.69,0.0
2025-09-10T14:50:35,48.8780518034,2.3052633885,"[[2.3052633885, 48.8780518034]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38514621164006000,8,2025-09-10 08:31:56+02:00,,Avenue Hoche / Avenue Van Dyck,Boulevard de Courcelles,169.6793749871,present,probable,,,,,,,['Closed'],26,26,1.0,20.62,6.69,0.0
2025-09-10T14:50:45,48.8852669471,2.3071543459,"[[2.3071543459, 48.8852669471]]",1,[1],[117],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38508850352027000,6,2025-09-10 16:44:43+02:00,2025-09-10 17:09:25+02:00,Rue Jouffroy d'Abbans (Boulevard Malesherbes),Place de Wagram (Boulevard Malesherbes),271.8228025857,present,certain,,,F,32,12.1,negative,['Slow traffic'],7,15,2.1604938271604937,20.62,6.69,0.0
2025-09-10T14:50:55,48.900953868,2.3146041814,"[[2.3146041814, 48.900953868]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38494423136015001,8,2025-09-10 08:00:27+02:00,2025-09-10 18:00:00+02:00,Boulevard Victor Hugo (D912),Rue Klock,58.3914608889,present,certain,,,,,,,"['Closed', 'Roadworks']",14,14,1.0,20.62,6.69,0.0
2025-09-10T14:51:06,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],21,21,1.0,20.62,6.69,0.0
2025-09-10T14:51:16,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,20.62,6.69,0.0
2025-09-10T14:51:26,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,20.62,6.69,0.0
2025-09-10T14:51:36,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,20.62,6.69,0.0
2025-09-10T14:51:46,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,20.62,6.69,0.0
2025-09-10T14:51:56,48.8958308392,2.3298257176,"[[2.3298257176, 48.8958308392]]",1,[2],[177],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38505965012014000,6,2025-09-10 16:34:23+02:00,2025-09-10 17:08:25+02:00,Place Noël Veg,Avenue de Saint-Ouen / Rue Jacques Kellner,107.8511012677,present,certain,,,,,,,['Queuing traffic'],10,14,1.4057971014492754,20.62,6.69,0.0
2025-09-10T14:52:37,48.8897851629,2.291077185,"[[2.291077185, 48.8897851629]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079292014000,8,2025-09-09 00:16:00+02:00,,Rue Jacques Ibert (D17),Rue du Président Wilson,99.3237,present,probable,,,,,,,['Closed'],29,29,1.0,20.62,6.69,0.0
2025-09-10T14:52:47,48.8853447169,2.2983178083,"[[2.2983178083, 48.8853447169]]",1,[2],[175],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38505964788014000,6,2025-09-10 16:50:09+02:00,2025-09-10 17:10:44+02:00,Boulevard Péreire,Avenue de Wagram,346.9985781463,present,certain,,,,,,,['Queuing traffic'],15,24,1.6049382716049383,20.62,6.69,0.0
2025-09-10T14:52:57,48.8780518034,2.3052633885,"[[2.3052633885, 48.8780518034]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38514621164006000,8,2025-09-10 08:31:56+02:00,,Avenue Hoche / Avenue Van Dyck,Boulevard de Courcelles,169.6793749871,present,probable,,,,,,,['Closed'],20,26,1.3061224489795917,20.62,6.69,0.0
2025-09-10T14:53:07,48.8851556662,2.3072723631,"[[2.3072723631, 48.8851556662]]",1,[1],[144],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38508850352027000,6,2025-09-10 16:44:43+02:00,2025-09-10 17:11:44+02:00,Place du Général Catroux - Avenue de Villiers (Boulevard Malesherbes),Place de Wagram (Boulevard Malesherbes),286.9162299073,present,certain,,,F,32,12.1,negative,['Slow traffic'],13,18,1.3835616438356164,20.62,6.69,0.0
2025-09-10T14:53:18,48.900953868,2.3146041814,"[[2.3146041814, 48.900953868]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38494423136015001,8,2025-09-10 08:00:27+02:00,2025-09-10 18:00:00+02:00,Boulevard Victor Hugo (D912),Rue Klock,58.3914608889,present,certain,,,,,,,"['Closed', 'Roadworks']",14,14,1.0,20.62,6.69,0.0
2025-09-10T14:53:28,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],21,21,1.0,20.62,6.69,0.0
2025-09-10T14:53:38,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,20.62,6.69,0.0
2025-09-10T14:53:48,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,20.62,6.69,0.0
2025-09-10T14:53:58,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,20.62,6.69,0.0
2025-09-10T14:54:09,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,20.62,6.69,0.0
2025-09-10T14:54:19,48.8958308392,2.3298257176,"[[2.3298257176, 48.8958308392]]",1,[2],[154],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38505965012014000,6,2025-09-10 16:34:23+02:00,2025-09-10 17:10:44+02:00,Place Noël Veg,Avenue de Saint-Ouen / Rue Jacques Kellner,107.8511012677,present,certain,,,,,,,['Queuing traffic'],12,15,1.248062015503876,20.62,6.69,0.0
2025-09-10T14:54:59,48.8897851629,2.291077185,"[[2.291077185, 48.8897851629]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079292014000,8,2025-09-09 00:16:00+02:00,,Rue Jacques Ibert (D17),Rue du Président Wilson,99.3237,present,probable,,,,,,,['Closed'],29,29,1.0,20.62,6.69,0.0
2025-09-10T14:55:09,48.8853447169,2.2983178083,"[[2.2983178083, 48.8853447169]]",1,[2],[172],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38505964788014000,6,2025-09-10 16:50:09+02:00,2025-09-10 17:13:01+02:00,Boulevard Péreire,Avenue de Wagram,346.9985781463,present,certain,,,,,,,['Queuing traffic'],13,23,1.7647058823529411,20.62,6.69,0.0
2025-09-10T14:55:20,48.8780518034,2.3052633885,"[[2.3052633885, 48.8780518034]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38514621164006000,8,2025-09-10 08:31:56+02:00,,Avenue Hoche / Avenue Van Dyck,Boulevard de Courcelles,169.6793749871,present,probable,,,,,,,['Closed'],19,25,1.3235294117647058,20.62,6.69,0.0
2025-09-10T14:55:30,48.8851556662,2.3072723631,"[[2.3072723631, 48.8851556662]]",1,[2],[164],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38508850352027000,4,2025-09-10 16:44:43+02:00,2025-09-10 17:13:01+02:00,Place du Général Catroux - Avenue de Villiers (Boulevard Malesherbes),Place de Wagram (Boulevard Malesherbes),286.9162299073,present,certain,,,F,32,12.1,negative,"['Heavy rain', 'Queuing traffic']",13,18,1.3835616438356164,20.62,6.69,0.0
2025-09-10T14:55:40,48.900953868,2.3146041814,"[[2.3146041814, 48.900953868]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38494423136015001,8,2025-09-10 08:00:27+02:00,2025-09-10 18:00:00+02:00,Boulevard Victor Hugo (D912),Rue Klock,58.3914608889,present,certain,,,,,,,"['Closed', 'Roadworks']",14,14,1.0,20.62,6.69,0.0
2025-09-10T14:55:50,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],21,21,1.0,20.62,6.69,0.0
2025-09-10T14:56:00,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,20.62,6.69,0.0
2025-09-10T14:56:10,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,20.62,6.69,0.0
2025-09-10T14:56:21,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,20.61,6.69,0.0
2025-09-10T14:56:41,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,20.61,6.69,0.0
2025-09-10T14:56:51,48.8976480088,2.326533306,"[[2.326533306, 48.8976480088]]",1,[2],[82],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38505965036014000,6,2025-09-10 16:51:16+02:00,2025-09-10 17:13:01+02:00,Boulevard Bessières,Avenue de la Porte de Saint-Ouen / Rue André Brechet,139.9619558615,present,certain,,,,,,,['Queuing traffic'],23,23,1.0,20.61,6.69,0.0
2025-09-10T14:57:32,48.8897851629,2.291077185,"[[2.291077185, 48.8897851629]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079292014000,8,2025-09-09 00:16:00+02:00,,Rue Jacques Ibert (D17),Rue du Président Wilson,99.3237,present,probable,,,,,,,['Closed'],29,29,1.0,20.61,6.69,0.0
2025-09-10T14:57:42,48.8780518034,2.3052633885,"[[2.3052633885, 48.8780518034]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38514621164006000,8,2025-09-10 08:31:56+02:00,,Avenue Hoche / Avenue Van Dyck,Boulevard de Courcelles,169.6793749871,present,probable,,,,,,,['Closed'],20,25,1.2549019607843137,20.61,6.69,0.0
2025-09-10T14:57:52,48.8851556662,2.3072723631,"[[2.3072723631, 48.8851556662]]",1,[1],[133],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38508850352027000,4,2025-09-10 16:44:43+02:00,2025-09-10 17:16:07+02:00,Place du Général Catroux - Avenue de Villiers (Boulevard Malesherbes),Place de Wagram (Boulevard Malesherbes),286.9162299073,present,certain,,,F,32,12.1,negative,"['Heavy rain', 'Slow traffic']",15,19,1.2608695652173914,20.61,6.69,0.0
2025-09-10T14:58:02,48.900953868,2.3146041814,"[[2.3146041814, 48.900953868]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38494423136015001,8,2025-09-10 08:00:27+02:00,2025-09-10 18:00:00+02:00,Boulevard Victor Hugo (D912),Rue Klock,58.3914608889,present,certain,,,,,,,"['Closed', 'Roadworks']",14,14,1.0,20.61,6.69,0.0
2025-09-10T14:58:12,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],21,21,1.0,20.61,6.69,0.0
2025-09-10T14:58:22,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],18,22,1.225,20.61,6.69,0.0
2025-09-10T14:58:33,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,20.61,6.69,0.0
2025-09-10T14:58:43,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,20.61,6.69,0.0
2025-09-10T14:58:53,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,20.61,6.69,0.0
2025-09-10T14:59:03,48.8976480088,2.326533306,"[[2.326533306, 48.8976480088]]",1,[2],[82],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38505965036014000,6,2025-09-10 16:51:16+02:00,2025-09-10 17:16:07+02:00,Boulevard Bessières,Avenue de la Porte de Saint-Ouen / Rue André Brechet,139.9619558615,present,certain,,,,,,,['Queuing traffic'],23,23,1.0,20.61,6.69,0.0
2025-09-10T14:59:44,48.8897851629,2.291077185,"[[2.291077185, 48.8897851629]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079292014000,8,2025-09-09 00:16:00+02:00,,Rue Jacques Ibert (D17),Rue du Président Wilson,99.3237,present,probable,,,,,,,['Closed'],29,29,1.0,20.61,6.69,0.0
2025-09-10T14:59:54,48.8780518034,2.3052633885,"[[2.3052633885, 48.8780518034]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38514621164006000,8,2025-09-10 08:31:56+02:00,,Avenue Hoche / Avenue Van Dyck,Boulevard de Courcelles,169.6793749871,present,probable,,,,,,,['Closed'],26,26,1.0,20.61,6.69,0.0
2025-09-10T15:00:04,48.8851556662,2.3072723631,"[[2.3072723631, 48.8851556662]]",1,[1],[118],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38508850352027000,4,2025-09-10 16:44:43+02:00,2025-09-10 17:17:50+02:00,Place du Général Catroux - Avenue de Villiers (Boulevard Malesherbes),Place de Wagram (Boulevard Malesherbes),286.9162299073,present,certain,,,F,32,12.1,negative,"['Heavy rain', 'Slow traffic']",19,19,1.0,20.61,6.69,0.0
2025-09-10T15:00:14,48.900953868,2.3146041814,"[[2.3146041814, 48.900953868]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38494423136015001,8,2025-09-10 08:00:27+02:00,2025-09-10 18:00:00+02:00,Boulevard Victor Hugo (D912),Rue Klock,58.3914608889,present,certain,,,,,,,"['Closed', 'Roadworks']",14,14,1.0,20.61,6.69,0.0
2025-09-10T15:00:24,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],21,21,1.0,20.61,6.69,0.0
2025-09-10T15:00:35,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],17,23,1.3565217391304347,20.61,6.69,0.0
2025-09-10T15:00:45,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,20.61,6.69,0.0
2025-09-10T15:00:55,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,20.61,6.69,0.0
2025-09-10T15:01:05,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,20.61,6.69,0.0
2025-09-10T15:01:15,48.8976480088,2.326533306,"[[2.326533306, 48.8976480088]]",1,[2],[82],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38505965036014000,6,2025-09-10 16:51:16+02:00,2025-09-10 17:17:50+02:00,Boulevard Bessières,Avenue de la Porte de Saint-Ouen / Rue André Brechet,139.9619558615,present,certain,,,,,,,['Queuing traffic'],23,23,1.0,20.61,6.69,0.0
2025-09-10T15:01:56,48.8897851629,2.291077185,"[[2.291077185, 48.8897851629]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079292014000,8,2025-09-09 00:16:00+02:00,,Rue Jacques Ibert (D17),Rue du Président Wilson,99.3237,present,probable,,,,,,,['Closed'],25,29,1.1645569620253164,20.61,6.69,0.0
